Observation,TextUrn,Image,Comments
urn:cite:op:16C.70,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@π(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.226,0.2524,0.012,0.0195",
urn:cite:op:16C.71,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ο(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.235,0.2524,0.012,0.0195",
urn:cite:op:16C.72,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@τ,"urn:cite:hmt:vaimg.VA207RN-0378@0.25,0.2524,0.012,0.0195",
urn:cite:op:16C.73,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ε,"urn:cite:hmt:vaimg.VA207RN-0378@0.259,0.2524,0.012,0.0195",
urn:cite:op:16C.74,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@δ,"urn:cite:hmt:vaimg.VA207RN-0378@0.268,0.2502,0.018,0.0195",
urn:cite:op:16C.75,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@η,"urn:cite:hmt:vaimg.VA207RN-0378@0.279,0.2509,0.018,0.0195",
urn:cite:op:16C.76,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@τ(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.299,0.2509,0.018,0.0195",
urn:cite:op:16C.77,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ο(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.309,0.2509,0.018,0.0195",
urn:cite:op:16C.78,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ν,"urn:cite:hmt:vaimg.VA207RN-0378@0.322,0.2509,0.018,0.0195",
urn:cite:op:16C.79,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ο(4),"urn:cite:hmt:vaimg.VA207RN-0378@0.333,0.2509,0.018,0.0195",
urn:cite:op:16C.80,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@μ,"urn:cite:hmt:vaimg.VA207RN-0378@0.348,0.2509,0.018,0.0195",
urn:cite:op:16C.81,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ο(5),"urn:cite:hmt:vaimg.VA207RN-0378@0.361,0.2509,0.012,0.0195",
urn:cite:op:16C.82,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ι,"urn:cite:hmt:vaimg.VA207RN-0378@0.37,0.2509,0.014,0.0195",
urn:cite:op:16C.83,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ο(6),"urn:cite:hmt:vaimg.VA207RN-0378@0.378,0.2509,0.013,0.0195",
urn:cite:op:16C.84,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ν(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.386,0.2502,0.013,0.0195",
urn:cite:op:16C.85,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@α,"urn:cite:hmt:vaimg.VA207RN-0378@0.404,0.2509,0.014,0.0195",
